id,name,description,is_fixed,rule,country,created_at
4a11cfc7-c37e-4898-936b-86caa9275033,Welttag der Stimme,Internationaler Aktionstag zur Bedeutung der menschlichen Stimme in Kommunikation und Gesundheit.,true,"{""day"": 16, ""month"": 4}",INT,2026-01-14 21:53:26.911536+01
998ef634-43e9-4c5a-b1bb-1057c12d3375,Tag des Weckers,Gedenktag an die Erfindung des Weckapparats und die Bedeutung des pünktlichen Aufstehens.,true,"{""day"": 16, ""month"": 4}",INT,2026-01-14 21:53:26.911536+01
516eb2d8-9f48-4038-9c4a-27c888e5bb82,Tag der Orchidee,Ein Tag zur Wertschätzung der Schönheit und Vielfalt der Orchideen weltweit.,true,"{""day"": 16, ""month"": 4}",INT,2026-01-14 21:53:26.911536+01
a61e6108-452d-4e99-b84e-6e2983d9932d,Tag der Eggs Benedict,Ein kulinarischer Ehrentag für das berühmte Gericht aus pochierten Eiern und Sauce Hollandaise.,true,"{""day"": 16, ""month"": 4}",US/INT,2026-01-14 21:53:26.911536+01
6dcd8607-9dbe-4712-b71c-f003db45d652,Rette-deine-Fotos-Tag,"Ein Tag, der dazu anregt, alte Fotografien zu digitalisieren und für die Nachwelt zu sichern.",true,"{""day"": 16, ""month"": 4}",INT,2026-01-14 21:53:26.911536+01
2fd9e4a6-a2ae-4c3a-b705-f0751f3e37b0,Trage-deinen-Schlafanzug-auf-der-Arbeit-Tag,"Ein humorvoller Tag, der oft am Tag nach der US-Steuerfrist (15.04.) zur Entspannung gefeiert wird.",true,"{""day"": 16, ""month"": 4}",US/INT,2026-01-14 21:53:26.911536+01
5be228dd-774f-4924-bbdb-c71f5a586100,Welttag der Hämophilie,Internationaler Aktionstag zur Sensibilisierung für Hämophilie und andere vererbbare Blutungsstörungen.,true,"{""day"": 17, ""month"": 4}",INT,2026-01-14 21:53:26.911536+01
ad45a5ba-8f0b-4eec-823b-b180818be5f9,Tag des Haiku,Ein Tag zur Wertschätzung und zum Verfassen von Haikus (japanische Gedichtform).,true,"{""day"": 17, ""month"": 4}",INT,2026-01-14 21:53:26.911536+01
5858c36c-c60e-4af9-aab3-2476b3b99739,Tag der Käsebällchen,Kulinarischer Ehrentag für den Snack-Klassiker Cheese Balls.,true,"{""day"": 17, ""month"": 4}",US/INT,2026-01-14 21:53:26.911536+01
f65fb665-330d-4984-94d0-1d3965802afb,Blah-Blah-Blah-Tag,"Ein Tag, um Taten folgen zu lassen und unerledigte Versprechen einzulösen.",true,"{""day"": 17, ""month"": 4}",INT,2026-01-14 21:53:26.911536+01
4f508319-fd14-4593-bc15-8216f8c52eea,Ford Mustang Day,Jahrestag der Erstvorstellung des Ford Mustang im Jahr 1964.,true,"{""day"": 17, ""month"": 4}",INT,2026-01-14 21:53:26.911536+01
eb4d0ba3-3d0e-45aa-b58d-71c9598939d7,Tag der Fledermaus-Wertschätzung,Aktionstag zum Schutz der Fledermäuse und zur Aufklärung über ihre nützliche Rolle im Ökosystem.,true,"{""day"": 17, ""month"": 4}",INT,2026-01-14 21:53:26.911536+01
1ae8b3dc-d228-4627-87da-69699a3fd91a,Internationaler Denkmal- und Welterbetag,Aktionstag zum Schutz und zur Erhaltung von Kulturdenkmälern und historischen Stätten weltweit.,true,"{""day"": 18, ""month"": 4}",INT,2026-01-14 21:53:26.911536+01
f54f1722-9998-4822-91ef-7fac513e6472,Weltamateurfunktag,Ehrentag für Funkamateure zur Erinnerung an die Gründung der IARU im Jahr 1925.,true,"{""day"": 18, ""month"": 4}",INT,2026-01-14 21:53:26.911536+01
5381c329-9d6d-4415-b1a7-fc97af1b1ead,Tag der Tierkekse (Animal Crackers Day),Ein kulinarischer Gedenktag für die traditionellen Kekse in Tierform.,true,"{""day"": 18, ""month"": 4}",INT,2026-01-14 21:53:26.911536+01
bd4c144a-8308-4bdd-acb1-1251cdfbc236,Tag der Kolumnisten,Ein Tag zur Würdigung der Arbeit von Zeitungs- und Online-Kolumnisten.,true,"{""day"": 18, ""month"": 4}",INT,2026-01-14 21:53:26.911536+01
882067a3-d5ad-4a20-b0ca-53f392ce6aa3,Tag der Elektroleitungsmonteur,Ein Gedenktag zur Anerkennung der gefährlichen Arbeit von Monteuren im Stromnetz.,true,"{""day"": 18, ""month"": 4}",US,2026-01-14 21:53:26.911536+01
f41c2f9f-a2ae-438c-803c-cc008ac29717,Bicycle Day,Gedenktag an die Entdeckung der psychotropen Wirkung von LSD durch Albert Hofmann 1943.,true,"{""day"": 19, ""month"": 4}",INT,2026-01-14 21:53:26.911536+01
4f387282-ff11-47d0-8c46-a9b340b5fbf5,Tag des Knoblauchs,Ein kulinarischer Gedenktag zur Feier der vielseitigen Knoblauchknolle.,true,"{""day"": 19, ""month"": 4}",INT,2026-01-14 21:53:26.911536+01
57ad484e-174c-4df8-9d6f-7b401c8b3855,Häng-deine-Wäsche-an-die-Luft-Tag,Aktionstag für Umweltschutz und Energieeinsparung durch natürliche Wäschetrocknung.,true,"{""day"": 19, ""month"": 4}",INT,2026-01-14 21:53:26.911536+01
9c220380-f76d-40fa-b03b-0eefb9630be7,Tag des Amaretto,Ein kulinarischer Ehrentag für den beliebten Likör mit Mandelaroma.,true,"{""day"": 19, ""month"": 4}",INT,2026-01-14 21:53:26.911536+01
3935ff02-7295-47c3-8883-f00fe31b5941,Tag der Primel,Britischer Gedenktag zu Ehren von Benjamin Disraeli.,true,"{""day"": 19, ""month"": 4}",GB,2026-01-14 21:53:26.911536+01
d8d8f010-5a67-4352-a4da-f8f585e37c5a,Get-it-together-Day,"Ein Tag, um Ordnung in das eigene Chaos zu bringen und Projekte zu strukturieren.",true,"{""day"": 19, ""month"": 4}",INT,2026-01-14 21:53:26.911536+01
4fe95734-e045-42d7-9e69-6a42289b3715,UN-Tag der chinesischen Sprache,Gedenktag zur Feier der chinesischen Schrift und Literatur sowie zur Förderung der Mehrsprachigkeit.,true,"{""day"": 20, ""month"": 4}",INT,2026-01-14 21:53:26.911536+01
ae9fa9e9-8a68-4685-b02c-ed09f1d52554,Tag der Freiwilligen-Anerkennung,"Ein Tag zur Wertschätzung aller Menschen, die sich ehrenamtlich für das Gemeinwohl einsetzen.",true,"{""day"": 20, ""month"": 4}",INT,2026-01-14 21:53:26.911536+01
8fe4f9d9-7776-4c67-b590-d5c706637e98,420 (Cannabis-Kultur-Tag),Inoffizieller Feiertag zur Feier und zum Protest für die Legalisierung von Cannabis.,true,"{""day"": 20, ""month"": 4}",INT,2026-01-14 21:53:26.911536+01
7d134d38-1f13-4276-8670-cd6e2ef9324d,Tag der Ananas-Kopf-oben-Torte,Kulinarischer Ehrentag für den Pineapple Upside-Down Cake.,true,"{""day"": 20, ""month"": 4}",US/INT,2026-01-14 21:53:26.911536+01
d9b550bf-901e-4985-a95d-ac96ae89e427,Look-alike Day,"Ein Tag, um sich wie jemand anderes zu kleiden oder Doppelgänger zu feiern.",true,"{""day"": 20, ""month"": 4}",INT,2026-01-14 21:53:26.911536+01
1d2c0adb-8928-4aa8-a880-6dc84af245ae,Lima-Bohnen-Respekt-Tag,"Ein humorvoller Tag, um der oft unterschätzten Lima-Bohne eine Chance in der Küche zu geben.",true,"{""day"": 20, ""month"": 4}",INT,2026-01-14 21:53:26.911536+01
d25068ef-6557-4335-b9d7-452c70fb04d1,Welttag der Kreativität und Innovation,UN-Aktionstag zur Förderung des kreativen Denkens und innovativer Ansätze zur Lösung globaler Probleme.,true,"{""day"": 21, ""month"": 4}",INT,2026-01-14 22:00:02.780253+01
f802bc8f-29b4-4179-af29-54afd8672c28,Gründungstag von Rom,Historischer Gedenktag zur legendären Gründung der Stadt Rom durch Romulus im Jahr 753 v. Chr.,true,"{""day"": 21, ""month"": 4}",IT,2026-01-14 22:00:02.780253+01
0634fdf7-a805-44ad-9deb-cb6aaeeb8288,Kindergarten-Tag,"Gedenktag zum Geburtstag von Friedrich Fröbel, dem Pionier der frühkindlichen Bildung.",true,"{""day"": 21, ""month"": 4}",INT,2026-01-14 22:00:02.780253+01
ed38a39a-7b50-48a8-aefb-477e6c543521,Tag des Tees (UK),Ein Tag zur Feier der britischen Teetradition und der sozialen Bedeutung des Teetrinkens.,true,"{""day"": 21, ""month"": 4}",GB,2026-01-14 22:00:02.780253+01
a5c532a3-49f5-41d4-a02c-42fb77de4b67,Tag der Schoko-Cashews,Ein kulinarischer Ehrentag für mit Schokolade überzogene Cashewkerne.,true,"{""day"": 21, ""month"": 4}",US/INT,2026-01-14 22:00:02.780253+01
33432b9c-d105-43ca-9a27-1706f7e48dd4,Earth Day (Tag der Erde),Weltweiter Aktionstag zur Förderung des Umweltschutzes und der Wertschätzung für unseren Planeten.,true,"{""day"": 22, ""month"": 4}",INT,2026-01-14 22:00:02.780253+01
6783201c-08ed-4640-9370-7e4c3e9df386,Tag der Gelee-Bohnen,Ein kulinarischer Ehrentag für Jelly Beans in all ihren Geschmacksrichtungen.,true,"{""day"": 22, ""month"": 4}",US/INT,2026-01-14 22:00:02.780253+01
a0f93ffb-8078-403e-97d3-8bc5f04e92d2,Tag der Entdeckung Brasiliens,Gedenktag an die Ankunft von Pedro Álvares Cabral in Brasilien im Jahr 1500.,true,"{""day"": 22, ""month"": 4}",BR,2026-01-14 22:00:02.780253+01
875efd93-171e-47b8-902b-7b41e2f30a0c,Tag der Chemie-Fachkräfte,Ein Tag zur Anerkennung der Arbeit von Chemikern und Labormitarbeitern.,true,"{""day"": 22, ""month"": 4}",INT,2026-01-14 22:00:02.780253+01
35b4ef8b-24eb-436f-9161-8e8917c13a09,Welttag des Buches,"UNESCO-Feiertag für das Lesen, das Publizieren und den Schutz des geistigen Eigentums.",true,"{""day"": 23, ""month"": 4}",INT,2026-01-14 22:00:02.780253+01
82baacc0-9f40-41c8-895a-4f3568e66895,Tag des Deutschen Bieres,Jahrestag des Erlasses des Reinheitsgebots von 1516; Feier der deutschen Brautradition.,true,"{""day"": 23, ""month"": 4}",DE,2026-01-14 22:00:02.780253+01
c8f13d3c-00ca-40fd-ba57-632c4dc9bb97,Georgstag,Nationalfeiertag in England und Tag des Buches und der Rose in Katalonien.,true,"{""day"": 23, ""month"": 4}",GB-ENG/ES-CT,2026-01-14 22:00:02.780253+01
7104a49e-c57c-4634-9b8d-38cf5dad08cf,Tag der englischen Sprache,UN-Sprachentag zu Ehren von William Shakespeare.,true,"{""day"": 23, ""month"": 4}",INT,2026-01-14 22:00:02.780253+01
07c0ac0c-afac-40b5-b6e3-a3583e1d467b,Girl’s Day / Boy’s Day,Aktionstag zur klischeefreien Berufsorientierung für Jungen und Mädchen.,false,"{""month"": 4, ""occurrence"": [4], ""day_of_week"": ""Thursday""}",DE,2026-01-14 22:00:02.780253+01
1863c5a3-f0e6-4d26-adb8-b9ff9be7059c,Tag der Kirsch-Käsetorte,Ein kulinarischer Gedenktag aus den USA für Liebhaber von Cheesecake mit Kirschtopping.,true,"{""day"": 23, ""month"": 4}",US/INT,2026-01-14 22:00:02.780253+01
83765778-a5d7-439d-b066-9bb732338955,Tag des Versuchstiers,Aktionstag zur Kritik an Tierversuchen und zur Förderung von tierversuchsfreien Forschungsmethoden.,true,"{""day"": 24, ""month"": 4}",INT,2026-01-14 22:00:02.780253+01
c9ae79b5-8756-4322-99e8-975382fe5d88,Tag des Multilateralismus und der Diplomatie,UN-Gedenktag zur Stärkung der internationalen Zusammenarbeit und friedlichen Konfliktlösung.,true,"{""day"": 24, ""month"": 4}",INT,2026-01-14 22:00:02.780253+01
09272a87-d035-4d7d-b891-4e6717384333,Fashion Revolution Day,Gedenktag an das Rana-Plaza-Unglück und Aktionstag für faire Arbeitsbedingungen in der Textilindustrie.,true,"{""day"": 24, ""month"": 4}",INT,2026-01-14 22:00:02.780253+01
52f5f9ee-11a0-4ee2-a71f-e74654bd4a80,Tag der Jogginghose,Ein Tag zur Feier der Gemütlichkeit und der modischen Akzeptanz der Jogginghose.,true,"{""day"": 24, ""month"": 4}",INT,2026-01-14 22:00:02.780253+01
a75465c0-39df-4116-97f6-0b1bb32b5bfe,Tag des Schweinchens im Teigmantel,"Kulinarischer Ehrentag für Würstchen, die in Teig (Pigs in a Blanket) eingebacken sind.",true,"{""day"": 24, ""month"": 4}",US/INT,2026-01-14 22:00:02.780253+01
7fc13021-9baf-4542-9b7d-7dafb70d8587,Unabhängigkeitstag (Gambia),Nationalfeiertag zur Erinnerung an die Souveränität von Großbritannien im Jahr 1965.,true,"{""day"": 24, ""month"": 4}",GM,2026-01-14 22:00:02.780253+01
a87f7dd5-2ba6-4dc8-b2c1-bb8f9102d95f,Weltmalariatag,Internationaler Aktionstag zur Aufklärung über Malaria und zur Förderung der Bekämpfung der Krankheit.,true,"{""day"": 25, ""month"": 4}",INT,2026-01-14 22:00:02.780253+01
5c74674a-138f-49c0-aac2-78674e5f539c,Tag des Baumes,Aktionstag zur Bedeutung des Waldes für die Umwelt und zur Förderung von Baumpflanzungen.,true,"{""day"": 25, ""month"": 4}",DE,2026-01-14 22:00:02.780253+01
d8e47298-e598-460b-bf76-965dd4bea282,Festa della Liberazione,Nationalfeiertag in Italien zur Erinnerung an das Ende der Besatzung im Jahr 1945.,true,"{""day"": 25, ""month"": 4}",IT,2026-01-14 22:00:02.780253+01
3d0310fe-2355-4c75-a4d6-4121a2225ece,Welt-Pinguin-Tag,Aktionstag zum Schutz der Pinguine und zur Aufklärung über deren bedrohte Lebensräume.,true,"{""day"": 25, ""month"": 4}",INT,2026-01-14 22:00:02.780253+01
d5e5d868-a42b-482a-8345-5a45b068047c,DNA-Tag,Gedenktag zur Entdeckung der DNA-Doppelhelix und zur Bedeutung der Genforschung.,true,"{""day"": 25, ""month"": 4}",INT,2026-01-14 22:00:02.780253+01
aed3c0e8-20e1-434f-b6ee-709c0d9ad35a,Tag des Zucchini-Brotes,Ein kulinarischer Ehrentag für das aus Zucchini hergestellte süße oder herzhafte Gebäck.,true,"{""day"": 25, ""month"": 4}",US/INT,2026-01-14 22:00:02.780253+01
9e09e725-79fb-40b6-a951-b163bd25c770,Gedenktag an die Katastrophe von Tschernobyl,Internationaler Gedenktag zur Erinnerung an die Nuklearkatastrophe von 1986 und deren Opfer.,true,"{""day"": 26, ""month"": 4}",INT,2026-01-14 22:00:02.780253+01
d0a631e8-3ea4-4c1a-a9b0-6ec899937f21,Welttag des geistigen Eigentums,"WIPO-Aktionstag zur Bedeutung von geistigem Eigentum für Innovation, Kreativität und Wirtschaft.",true,"{""day"": 26, ""month"": 4}",INT,2026-01-14 22:00:02.780253+01
e17d76a6-4c31-4a53-bd03-e3cd4193dde9,Welttag der Partnerstädte,Ein Tag zur Feier der Freundschaft und Zusammenarbeit zwischen Städten über nationale Grenzen hinweg.,true,"{""day"": 26, ""month"": 4}",INT,2026-01-14 22:00:02.780253+01
f78a4204-15fa-4522-a52d-6e74d1c1b776,Tag der Hilfe für Tiere in Not,Aktionstag zur Unterstützung von Tierheimen und zur Rettung vernachlässigter Tiere.,true,"{""day"": 26, ""month"": 4}",INT,2026-01-14 22:00:02.780253+01
d4272e64-9870-41ef-8f82-7acc4085b4e6,Tag der Brezel,Kulinarischer Ehrentag für das traditionelle Laugengebäck.,true,"{""day"": 26, ""month"": 4}",INT,2026-01-14 22:00:02.780253+01
59a4f609-c6cf-4931-8606-422d73213c67,Richter-Skala-Tag,"Gedenktag zum Geburtstag von Charles Francis Richter, dem Entwickler der Erdbebenskala.",true,"{""day"": 26, ""month"": 4}",INT,2026-01-14 22:00:02.780253+01
1df1330a-925e-4ed4-91f9-430ddce05bdd,Koningsdag (Königstag),Nationalfeiertag der Niederlande zu Ehren des Geburtstags von König Willem-Alexander.,true,"{""day"": 27, ""month"": 4}",NL,2026-01-14 22:00:02.780253+01
812c5404-4afa-4e78-bc6c-4ab64abf9e08,Welttag des Designs,Gedenktag zur Bedeutung von professionellem Design für die Kommunikation und soziale Entwicklung.,true,"{""day"": 27, ""month"": 4}",INT,2026-01-14 22:00:02.780253+01
b4419fa4-7c87-4597-87c6-89a78bc0fe1c,Welttag des Tapirs,Aktionstag zum Schutz der weltweit gefährdeten Tapirarten und ihrer Biotope.,true,"{""day"": 27, ""month"": 4}",INT,2026-01-14 22:00:02.780253+01
45e16bba-4bc4-452d-9cf5-902caacb7205,Tag der Badeente,Ein spielerischer Ehrentag für die gelbe Gummi-Ente als Kultobjekt.,true,"{""day"": 27, ""month"": 4}",INT,2026-01-14 22:00:02.780253+01
8cf7ebab-5909-423d-bd28-4acc1438636d,Tag des Rippenbratens,Ein kulinarischer Ehrentag für den Prime Rib Roast (Rinderrippenbraten).,true,"{""day"": 27, ""month"": 4}",US/INT,2026-01-14 22:00:02.780253+01
bc835f6f-14f5-40b1-b9fe-e759c94d9c6e,Erzähl-eine-Geschichte-Tag,Ein Tag zur Förderung der mündlichen Erzählkunst und des Vorlesens.,true,"{""day"": 27, ""month"": 4}",INT,2026-01-14 22:00:02.780253+01
402f9f33-ce08-4200-beff-27701cf4d8e8,Welttag für Sicherheit und Gesundheit am Arbeitsplatz,Aktionstag der ILO zur Prävention von Arbeitsunfällen und Berufskrankheiten.,true,"{""day"": 28, ""month"": 4}",INT,2026-01-14 22:00:02.780253+01
f6366ee4-99b0-4023-87b1-61e752723434,Workers' Memorial Day,Gedenktag für im Dienst tödlich verunglückte oder erkrankte Beschäftigte.,true,"{""day"": 28, ""month"": 4}",INT,2026-01-14 22:00:02.780253+01
1e3fa8d5-3cc6-434f-bbf6-b9315bc6f749,Tag der Superhelden,Ein Tag zur Würdigung von fiktiven Helden und den Helden des Alltags.,true,"{""day"": 28, ""month"": 4}",INT,2026-01-14 22:00:02.780253+01
395f9116-af0c-4d2d-8b5c-ef8e00e4f11b,Tag des Blaubeerkuchens,Kulinarischer Ehrentag für den klassischen Blueberry Pie.,true,"{""day"": 28, ""month"": 4}",US/INT,2026-01-14 22:00:02.780253+01
4a1e0740-7b06-4dcb-9a5d-b805d9737e69,Tag der Rettungshunde,Aktionstag zur Anerkennung der lebensrettenden Arbeit von Such- und Rettungshunden.,true,"{""day"": 28, ""month"": 4}",INT,2026-01-14 22:00:02.780253+01
9b33ae5d-099a-4cbd-94bf-a76ae28dee2f,Tag der biologischen Uhr,"Ein Tag, um sich der eigenen Biorhythmen und der inneren Uhr bewusst zu werden.",true,"{""day"": 28, ""month"": 4}",INT,2026-01-14 22:00:02.780253+01
4a9a0b29-e1be-4c5d-b6ad-54178df7e7c4,Welttag des Tanzes,Internationaler Aktionstag zur Feier des Tanzes als universelle Sprache und Kunstform.,true,"{""day"": 29, ""month"": 4}",INT,2026-01-14 22:00:02.780253+01
8fd6dd46-1669-4bd4-b88a-b2737c0a0d9b,Gedenktag für die Opfer chemischer Waffen,UN-Tag zur Erinnerung an die Opfer chemischer Kriegsführung und zur Ächtung chemischer Waffen.,true,"{""day"": 29, ""month"": 4}",INT,2026-01-14 22:00:02.780253+01
6a6ac11f-8f33-4eea-9747-82cc854f618e,Tag des Reißverschlusses,Gedenktag zur Patentierung des modernen Reißverschlusses im Jahr 1913.,true,"{""day"": 29, ""month"": 4}",INT,2026-01-14 22:00:02.780253+01
93407b15-3216-476c-b8d3-31ecbf2bbd03,Tag der Immunologie,Aktionstag zur Aufklärung über die Bedeutung des Immunsystems für die menschliche Gesundheit.,true,"{""day"": 29, ""month"": 4}",INT,2026-01-14 22:00:02.780253+01
7e927fab-1aa3-4a3e-a43b-127ca5d9ff02,Tag der Garnelen-Scampi,Kulinarischer Ehrentag für in Knoblauchbutter zubereitete Garnelen.,true,"{""day"": 29, ""month"": 4}",US/INT,2026-01-14 22:00:02.780253+01
fad92b84-95d6-4f55-989f-bc20a83a304d,Welttag der Wünsche,Erinnert an die Gründung der Make-A-Wish Foundation und die Erfüllung von Herzenswünschen schwerkranker Kinder.,true,"{""day"": 29, ""month"": 4}",INT,2026-01-14 22:00:02.780253+01
b8e49b8b-138a-4680-897d-7e00103186c6,Walpurgisnacht,"Europäisches Frühlingsfest und Nacht der Hexenmythologie; heute oft als ""Tanz in den Mai"" gefeiert.",true,"{""day"": 30, ""month"": 4}",INT,2026-01-14 22:00:02.780253+01
2690e477-290c-4d67-ac80-a9c6c45cea30,Internationaler Jazz-Tag,"UNESCO-Gedenktag zur Feier des Jazz als Symbol für Einheit, Dialog und gesteigerte Kooperation.",true,"{""day"": 30, ""month"": 4}",INT,2026-01-14 22:00:02.780253+01
a49f45f8-aa67-412b-ae5d-64793ae8e8ad,Tag der gewaltfreien Erziehung,Aktionstag zur Stärkung der Kinderrechte und zur Ächtung jeglicher Gewalt in der Erziehung.,true,"{""day"": 30, ""month"": 4}",DE/INT,2026-01-14 22:00:02.780253+01
8e400e57-e764-43fa-9f3e-9f01a3dd5de4,Welttag der Mobilitätshunde,"Ehrentag für Assistenzhunde, die Menschen mit motorischen Einschränkungen im Alltag unterstützen.",true,"{""day"": 30, ""month"": 4}",INT,2026-01-14 22:00:02.780253+01
b2a4a194-499c-424a-8318-995d20480b8a,Tag der Ehrlichkeit,Ein Tag zur Förderung von Aufrichtigkeit in der Kommunikation und im sozialen Miteinander.,true,"{""day"": 30, ""month"": 4}",INT,2026-01-14 22:00:02.780253+01
712d7abc-1f9a-46e2-b977-ab154c3f45f8,Tag des Rosinenbrots,Ein kulinarischer Ehrentag für das traditionelle Gebäck mit Rosinen.,true,"{""day"": 30, ""month"": 4}",US/INT,2026-01-14 22:00:02.780253+01
8e065042-b50d-4aec-bddf-41c124b03844,Tag der Arbeit,Internationaler Kampftag der Arbeiterbewegung und gesetzlicher Feiertag in vielen Ländern.,true,"{""day"": 1, ""month"": 5}",INT,2026-01-14 22:06:47.514425+01
21dafc77-e0c4-4c79-8abd-fec711d185c9,Maifeiertag,Traditioneller Festtag zur Begrüßung des Frühlings mit Bräuchen wie dem Maibaumaufstellen.,true,"{""day"": 1, ""month"": 5}",DE,2026-01-14 22:06:47.514425+01
8a9c8464-2ece-40fc-8208-7268eafc0814,Welttag der mütterlichen psychischen Gesundheit,Aktionstag zur Sensibilisierung für postnatale Depressionen und die psychische Gesundheit von Müttern.,true,"{""day"": 1, ""month"": 5}",INT,2026-01-14 22:06:47.514425+01
218556b1-bc38-4b9b-9ddd-1a6c4b792814,Rettet-das-Nashorn-Tag,Aktionstag zum Schutz der Nashörner vor Wilderei und zum Erhalt ihres Lebensraums.,true,"{""day"": 1, ""month"": 5}",INT,2026-01-14 22:06:47.514425+01
040c2c2f-9cf4-4fa5-a706-39ea1adc534f,Tag des Schokoladenparfaits,Kulinarischer Ehrentag für das geschichtete Schokoladendessert.,true,"{""day"": 1, ""month"": 5}",US/INT,2026-01-14 22:06:47.514425+01
78d107c8-b8c1-40d4-a5df-32583e61bc83,Lei Day (Hawaii),"Ein Tag zur Feier der hawaiianischen Kultur, symbolisiert durch das Überreichen von Blumenketten.",true,"{""day"": 1, ""month"": 5}",US-HI,2026-01-14 22:06:47.514425+01
0dbefbf6-995b-45eb-9b37-5106a91be3aa,Welttag des Thunfischs,UN-Aktionstag zur Sensibilisierung für die nachhaltige Bewirtschaftung der Thunfischbestände.,true,"{""day"": 2, ""month"": 5}",INT,2026-01-14 22:06:47.514425+01
0a9a19f4-6273-4e83-86f1-307eb9487805,Harry-Potter-Tag,Fandom-Gedenktag zum Jahrestag der Schlacht von Hogwarts in der Buchreihe.,true,"{""day"": 2, ""month"": 5}",INT,2026-01-14 22:06:47.514425+01
9c5b454c-2069-4989-b43c-6ff5307611d3,Tag der Trüffelpraline,Kulinarischer Ehrentag für Schokoladentrüffel.,true,"{""day"": 2, ""month"": 5}",INT,2026-01-14 22:06:47.514425+01
9542cf90-3754-4bae-bd7d-c8e36d067a12,Tag des Babys,Ein Tag zur Feier der Babys und zur Information über frühkindliche Entwicklung.,true,"{""day"": 2, ""month"": 5}",INT,2026-01-14 22:06:47.514425+01
9dddff7c-5eb0-4e18-b0fe-806d434c8d41,Gratis Comic Tag,"Aktionstag des Buchhandels, an dem spezielle Comic-Hefte kostenlos verteilt werden.",false,"{""month"": 5, ""occurrence"": [1], ""day_of_week"": ""Saturday""}",DE/INT,2026-01-14 22:06:47.514425+01
3399fd91-282b-4574-a155-6797ba94a210,Welttag der Pressefreiheit,UN-Gedenktag zur Wahrung der Informationsfreiheit und zur Würdigung der Grundprinzipien der Pressefreiheit.,true,"{""day"": 3, ""month"": 5}",INT,2026-01-14 22:06:47.514425+01
eae5d7b8-1611-42d3-8832-17067115b2ec,Verfassungstag (Polen),Nationalfeiertag zur Erinnerung an die Verfassung vom 3. Mai 1791.,true,"{""day"": 3, ""month"": 5}",PL,2026-01-14 22:06:47.514425+01
17c0cf24-2cd3-4c1e-9fcd-ef5c2b9aa80b,Tag der Sonne,Aktionstag zur Förderung der Solarenergie und zur Wertschätzung der Sonne für das Leben auf der Erde.,true,"{""day"": 3, ""month"": 5}",INT,2026-01-14 22:06:47.514425+01
73e8796b-55b1-4a8e-8828-35f91b4d8eb1,Tag der Himbeertorte,Kulinarischer Ehrentag für Backwaren mit frischen Himbeeren.,true,"{""day"": 3, ""month"": 5}",US/INT,2026-01-14 22:06:47.514425+01
5ebf165a-67a3-4d73-a79a-c6ca74a4238b,Weltlachtag,"Ein globaler Tag des gemeinsamen Lachens für Gesundheit, Glück und Weltfrieden.",false,"{""month"": 5, ""occurrence"": 1, ""day_of_week"": ""Sunday""}",INT,2026-01-14 22:06:47.514425+01
f6974f29-727f-4319-8485-d54495de47d5,Star Wars Tag,"Inoffizieller Feiertag der Popkultur (""May the fourth be with you"") zu Ehren der Weltraumsaga.",true,"{""day"": 4, ""month"": 5}",INT,2026-01-14 22:06:47.514425+01
5b756135-b30c-4343-9ccb-7d638071ef5e,Internationaler Feuerwehrtag,Aktionstag zur Anerkennung der täglichen Opferbereitschaft und Arbeit der Feuerwehrleute.,true,"{""day"": 4, ""month"": 5}",INT,2026-01-14 22:06:47.514425+01
24aa7121-619f-48da-ac2a-b2d33b637c2f,Tag des Orang-Utans,Aktionstag zum Schutz der vom Aussterben bedrohten Orang-Utans und ihres Lebensraums.,true,"{""day"": 4, ""month"": 5}",INT,2026-01-14 22:06:47.514425+01
8fa775c5-473c-46af-a6f1-c20bd0d1b655,Namenstag Florian,"Gedenktag des Heiligen Florian, Schutzpatron der Feuerwehr und der Kaminkehrer.",true,"{""day"": 4, ""month"": 5}",DE,2026-01-14 22:06:47.514425+01
f348634f-4de7-46bc-9cf0-f0e5d24e9e97,Bird Day,Ein Tag zur Feier der Vögel und zur Förderung des Vogelschutzes (initiiert 1894).,true,"{""day"": 4, ""month"": 5}",US,2026-01-14 22:06:47.514425+01
4ce26b68-5d62-461a-aad8-70cba922dbc9,Tag der kandierten Orangenschale,Kulinarischer Ehrentag für die süß-herbe Backzutat und Süßigkeit.,true,"{""day"": 4, ""month"": 5}",INT,2026-01-14 22:06:47.514425+01
a3fce15b-a627-4a03-a705-4a9e9faec59b,Europatag des Europarates,Gedenktag zur Gründung des Europarates am 5. Mai 1949 in London.,true,"{""day"": 5, ""month"": 5}",EU,2026-01-14 22:06:47.514425+01
60f31167-92d4-4389-a943-07f0525eecf9,Cinco de Mayo,Gedenktag an die Schlacht von Puebla (1862); Symbol für mexikanischen Stolz und Kultur.,true,"{""day"": 5, ""month"": 5}",MX/US,2026-01-14 22:06:47.514425+01
b1569870-f864-4d1e-92bc-41168b8a85b0,Welttag der Handhygiene,WHO-Aktionstag zur Bedeutung der Händehygiene für die Infektionsprävention.,true,"{""day"": 5, ""month"": 5}",INT,2026-01-14 22:06:47.514425+01
f633cff4-e54b-4846-a719-3d813d768230,Internationaler Hebammentag,Aktionstag zur Anerkennung der Arbeit von Hebammen und Entbindungspflegern.,true,"{""day"": 5, ""month"": 5}",INT,2026-01-14 22:06:47.514425+01
